                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     180                                      676                  3.4932643819163594E+005                  3.8771070049176641E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999826399999E-001                  2.9166881784605442E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999826399999E-001                  2.9166881784605442E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3926457087928306E+000                  4.0490607356562162E-006                 -5.3926457087928306E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.3926457087928306E+000                  4.0490607356562162E-006                 -5.3926457088248210E+000                 -1.5525410728208753E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7089215065724832E+000                  1.1299356730227168E+000                  6.6977798423088852E-001                  3.4964516675133934E+000                  0.0000000000000000E+000                  1.4120576000326613E+001                 -6.0325944486218952E-001                  6.5965262370375513E+000                  6.2119996003210731E-001                  8.5000496625249689E-001                  1.2966429888333331E+000                  6.9999999993986506E-001                  2.7997020236474884E-001                  3.4468833607860763E-003                  9.3805276451495393E-003                  3.4468833607860785E-003                  9.3805276451495393E-003                  1.7499999999868541E+000                  6.9992550591187330E-001                                        0                                        3 
                                     185                                      678                  3.8882286152117985E+005                  3.9111456206861788E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.1818813368350396E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.1818813368350396E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2803315425121680E+000                  5.2440697257785373E-006                 -5.2803315425121680E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2803315425121680E+000                  5.2440697257785373E-006                 -5.2803315425644008E+000                 -1.5200171375173312E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7097756733105927E+000                  1.1110830585406120E+000                  6.5864334351361775E-001                  3.5187209489479350E+000                  0.0000000000000000E+000                  1.4173777409825524E+001                 -5.5962125355813086E-001                  6.6061714956335402E+000                  6.2119688811236085E-001                  8.5000496624488464E-001                  1.2966429888589310E+000                  6.9999999991702744E-001                  2.7997020236474884E-001                  3.4468833607860763E-003                  9.3805276451495393E-003                  3.4468833607860785E-003                  9.3805276451495393E-003                  1.7499999999815417E+000                  6.9992550591187330E-001                                        0                                        3 
                                     190                                      678                  4.3160513495144167E+005                  3.9461157481178044E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  3.4575149124270249E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  3.4575149124270249E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1678065848260974E+000                  6.7950618664743705E-006                 -5.1678065848260966E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1678065848260974E+000                  6.7950618664743705E-006                 -5.1678065849113288E+000                 -1.4874990646373252E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7106639040672476E+000                  1.0925852065079238E+000                  6.4761795598396377E-001                  3.5407717240072434E+000                  0.0000000000000000E+000                  1.4228010095594202E+001                 -5.1502088145513059E-001                  6.6158878448900449E+000                  6.2119390712496392E-001                  8.5000496623434674E-001                  1.2966429888943649E+000                  6.9999999988541439E-001                  2.7997020236474884E-001                  3.4468833607860763E-003                  9.3805276451495393E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.7499999999740870E+000                  6.9992550591187319E-001                                        0                                        3 
                                     195                                      680                  4.7796708212168340E+005                  3.9811201172606325E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999857650002E-001                  3.7388416817278119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650002E-001                  3.7388416817278119E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0548225685565944E+000                  8.8140889994282010E-006                 -5.0548225685565944E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.0548225685565944E+000                  8.8140889994282010E-006                 -5.0548225686958252E+000                 -1.4548871845031384E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7116319090147862E+000                  1.0746604818084031E+000                  6.3671958373912518E-001                  3.5625684684969201E+000                  0.0000000000000000E+000                  1.4283384834869786E+001                 -4.6938166463102599E-001                  6.6257089560091522E+000                  6.2119100333985688E-001                  8.5000496621971700E-001                  1.2966429889435582E+000                  6.9999999984152506E-001                  2.7997020236474884E-001                  3.4468833607860763E-003                  9.3805276451495393E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.7499999999636104E+000                  6.9992550591187319E-001                                        0                                        3 
                                     200                                      680                  5.2824579082208872E+005                  4.0165051080115326E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.0307617318854916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.0307617318854916E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9411184986428660E+000                  1.1452004272011608E-005                 -4.9411184986428660E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.9411184986428660E+000                  1.1452004272011608E-005                 -4.9411184988709351E+000                 -1.4220835677467702E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7125942854089669E+000                  1.0570143049493803E+000                  6.2597174252125387E-001                  3.5840641509326630E+000                  0.0000000000000000E+000                  1.4340026734120688E+001                 -4.2261270384629968E-001                  6.6356686758283177E+000                  6.2118815954027362E-001                  8.5000496619932531E-001                  1.2966429890121263E+000                  6.9999999978035032E-001                  2.7997020236474884E-001                  3.4468833607860763E-003                  9.3805276451495393E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999999488591E+000                  6.9992550591187330E-001                                        0                                        3 
                                     205                                      683                  5.8285437833157938E+005                  4.0527183608541959E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888899993E-001                  4.3315114592357062E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999888899993E-001                  4.3315114592357062E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.8262889860971327E+000                  1.4918014120828984E-005                 -4.8262889860971327E+000                 -9.8999999999999986E+001                 -2.0771069700814699E+001                 -4.8262889860971327E+000                  1.4918014120828984E-005                 -4.8262889864726253E+000                 -1.3889472409852946E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7136625513165780E+000                  1.0401298991944030E+000                  6.1539300782854167E-001                  3.6052216203180873E+000                  0.0000000000000000E+000                  1.4398126188203777E+001                 -3.7457261245174173E-001                  6.6458156729690945E+000                  6.2118535399758423E-001                  8.5000496617074528E-001                  1.2966429891082287E+000                  6.9999999969460980E-001                  2.7997020236474879E-001                  3.4468833607860750E-003                  9.3805276451495376E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999999280083E+000                  6.9992550591187330E-001                                        0                                        3 
                                     210                                      685                  6.4225209734357032E+005                  4.0894171201588829E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999888899993E-001                  4.6429178373186042E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999888899993E-001                  4.6429178373186042E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7099181217003228E+000                  1.9502122420321365E-005                 -4.7099181217003219E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.7099181217003228E+000                  1.9502122420321365E-005                 -4.7099181223231179E+000                 -1.3553357163785199E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7147523509766271E+000                  1.0237310584659451E+000                  6.0501398814421414E-001                  3.6259796596867422E+000                  0.0000000000000000E+000                  1.4457884417006198E+001                 -3.2511139670234745E-001                  6.6562008340909857E+000                  6.2118256421481988E-001                  8.5000496613042631E-001                  1.2966429892438043E+000                  6.9999999957365300E-001                  2.7997020236474873E-001                  3.4468833607860724E-003                  9.3805276451495358E-003                  3.4468833607860781E-003                  9.3805276451495393E-003                  1.7499999998984044E+000                  6.9992550591187330E-001                                        0                                        3 
                                     215                                      687                  7.0697432165033056E+005                  4.1271529060609478E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999901399994E-001                  4.9629842294607612E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999901399994E-001                  4.9629842294607612E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5914672787956006E+000                  2.5617262658749553E-005                 -4.5914672787956006E+000                 -9.8999999999999986E+001                 -2.0169009709486737E+001                 -4.5914672787956006E+000                  2.5617262658749553E-005                 -4.5914672798392830E+000                 -1.3210683070743469E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7159782756740958E+000                  1.0083449420003028E+000                  5.9486908051645659E-001                  3.6462694749422573E+000                  0.0000000000000000E+000                  1.4519556716714641E+001                 -2.7403941747863964E-001                  6.6668894337746218E+000                  6.2117976304347178E-001                  8.5000496607309117E-001                  1.2966429894365974E+000                  6.9999999940164759E-001                  2.7997020236474873E-001                  3.4468833607860694E-003                  9.3805276451495358E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999998561067E+000                  6.9992550591187330E-001                                        0                                        3 
                                     220                                      688                  7.7765863666062360E+005                  4.1658446033649454E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913899995E-001                  5.2947487079391564E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913899995E-001                  5.2947487079391564E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4702875491261738E+000                  3.3861987953372784E-005                 -4.4702875491261738E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.4702875491261738E+000                  3.3861987953372784E-005                 -4.4702875508993429E+000                 -1.2859321638613451E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7172696730380701E+000                  9.9378332816988124E-001                  5.8500547887329668E-001                  3.6659966782285771E+000                  0.0000000000000000E+000                  1.4583457902658706E+001                 -2.2112021385647596E-001                  6.6779594571732739E+000                  6.2117692189401041E-001                  8.5000496599074304E-001                  1.2966429897134983E+000                  6.9999999915460320E-001                  2.7997020236474873E-001                  3.4468833607860599E-003                  9.3805276451495358E-003                  3.4468833607860785E-003                  9.3805276451495445E-003                  1.7499999997951918E+000                  6.9992550591187330E-001                                        0                                        3 
                                     225                                      690                  8.5509706766721967E+005                  4.2059677022545348E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999920149996E-001                  5.6376884327370824E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999920149996E-001                  5.6376884327370824E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3454781765909782E+000                  4.5135870566174312E-005                 -4.3454781765909791E+000                 -9.8999999999999986E+001                 -1.9566949718158774E+001                 -4.3454781765909782E+000                  4.5135870566174312E-005                 -4.3454781796592448E+000                 -1.2496369530179107E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7187694520584915E+000                  9.8071709145255348E-001                  5.7547280247379040E-001                  3.6850620310275897E+000                  0.0000000000000000E+000                  1.4650019365965333E+001                 -1.6602905690016598E-001                  6.6895171532887545E+000                  6.2117400638953568E-001                  8.5000496587096475E-001                  1.2966429901162611E+000                  6.9999999879526820E-001                  2.7997020236474873E-001                  3.4468833607860377E-003                  9.3805276451495358E-003                  3.4468833607860785E-003                  9.3805276451495445E-003                  1.7499999997065234E+000                  6.9992550591187330E-001                                        0                                        3 
                                     230                                      691                  9.4020585508453869E+005                  4.2477235966132882E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  5.9926062428031923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  5.9926062428031923E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2160569434028021E+000                  6.0805526965044651E-005                 -4.2160569434028021E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.2160569434028021E+000                  6.0805526965044651E-005                 -4.2160569488372417E+000                 -1.2118686445584641E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7203931757593520E+000                  9.6899558416978016E-001                  5.6636460143068312E-001                  3.7032784331138044E+000                  0.0000000000000000E+000                  1.4719725298020530E+001                 -1.0840003387571667E-001                  6.7016803517755346E+000                  6.2117098417674255E-001                  8.5000496569412098E-001                  1.2966429907109092E+000                  6.9999999826473769E-001                  2.7997020236474879E-001                  3.4468833607859796E-003                  9.3805276451495376E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999995757667E+000                  6.9992550591187330E-001                                        0                                        3 
                                     235                                      692                  1.0342121898382948E+006                  4.2919060599108203E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  6.3639744744412785E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  6.3639744744412785E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0805668657857028E+000                  8.3067881408880679E-005                 -4.0805668657857028E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.0805668657857028E+000                  8.3067881408880679E-005                 -4.0805668757090983E+000                 -1.1721690878463633E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7222859557735366E+000                  9.5942902304224342E-001                  5.5779576083854510E-001                  3.7204161142980805E+000                  0.0000000000000000E+000                  1.4793291510994017E+001                 -4.7688541379370626E-002                  6.7146197645243024E+000                  6.2116781602749738E-001                  8.5000496542785009E-001                  1.2966429916062632E+000                  6.9999999746592456E-001                  2.7997020236474895E-001                  3.4468833607858226E-003                  9.3805276451495393E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999993795061E+000                  6.9992550591187330E-001                                        0                                        3 
                                     240                                      695                  1.1388578655164000E+006                  4.3401965750347289E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999932649997E-001                  6.7509067357128671E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999932649997E-001                  6.7509067357128671E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9368165777338344E+000                  1.1566006239771243E-004                 -3.9368165777338344E+000                 -9.8999999999999986E+001                 -1.9566949718158774E+001                 -3.9368165777338344E+000                  1.1566006239771243E-004                 -3.9368165966149755E+000                 -1.1298572661753839E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7244209255845178E+000                  9.5223538554045906E-001                  5.4992900246569176E-001                  3.7361496310437872E+000                  0.0000000000000000E+000                  1.4871806689509658E+001                  1.6940219257650522E-002                  6.7285887254922789E+000                  6.2116445166497691E-001                  8.5000496501601830E-001                  1.2966429929910743E+000                  6.9999999623042986E-001                  2.7997020236474923E-001                  3.4468833607853651E-003                  9.3805276451495376E-003                  3.4468833607860781E-003                  9.3805276451495445E-003                  1.7499999990774835E+000                  6.9992550591187330E-001                                        0                                        3 
                                     245                                      697                  1.2565383424027876E+006                  4.3931579519404753E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938899997E-001                  7.1617185750479950E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999938899997E-001                  7.1617185750479950E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.7817745575039021E+000                  1.6528195550871645E-004                 -3.7817745575039021E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.7817745575039021E+000                  1.6528195550871645E-004                 -3.7817745954868487E+000                 -1.0839970232593259E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7269877766193558E+000                  9.4875279372957289E-001                  5.4305400449057195E-001                  3.7498996269940266E+000                  0.0000000000000000E+000                  1.4956797496491143E+001                  8.6659173401557224E-002                  6.7439402040867806E+000                  6.2116083545496548E-001                  8.5000496435611550E-001                  1.2966429952100411E+000                  6.9999999425072157E-001                  2.7997020236475018E-001                  3.4468833607839283E-003                  9.3805276451495376E-003                  3.4468833607860794E-003                  9.3805276451495445E-003                  1.7499999985968475E+000                  6.9992550591187330E-001                                        0                                        3 
                                     250                                      698                  1.3908512950685122E+006                  4.4538982496547259E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999945149998E-001                  7.6043519852404495E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999945149998E-001                  7.6043519852404495E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6105987025885722E+000                  2.4513272746281070E-004                 -3.6105987025885726E+000                 -9.8999999999999986E+001                 -1.8964889726830812E+001                 -3.6105987025885722E+000                  2.4513272746281070E-004                 -3.6105987852733579E+000                 -1.0330957452964162E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7300579512820233E+000                  9.5026934923946837E-001                  5.3767193292018434E-001                  3.7606637701348018E+000                  0.0000000000000000E+000                  1.5050692267008889E+001                  1.6332854086031076E-001                  6.7612410003274839E+000                  6.2115688888607967E-001                  8.5000496324499109E-001                  1.2966429989462700E+000                  6.9999999091734966E-001                  2.7997020236475334E-001                  3.4468833607788057E-003                  9.3805276451495376E-003                  3.4468833607860785E-003                  9.3805276451495445E-003                  1.7499999977944452E+000                  6.9992550591187364E-001                                        0                                        3 
                                     255                                      698                  1.5438437592890121E+006                  4.4993594697410479E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999951399998E-001                  8.0852483973801059E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999951399998E-001                  8.0852483973801059E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4197788749578968E+000                  3.8038302254829297E-004                 -3.4197788749578972E+000                 -9.8999999999999986E+001                 -1.9265919722494793E+001                 -3.4197788749578968E+000                  3.8038302254829297E-004                 -3.4197790731843689E+000                 -9.7604016339216173E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7338609749367992E+000                  9.5983642353768761E-001                  5.3484942275974245E-001                  3.7663087904556858E+000                  0.0000000000000000E+000                  1.5155063996776905E+001                  2.4804015326831835E-001                  6.7809684758018411E+000                  6.2115259960817226E-001                  8.5000496129513714E-001                  1.2966430055027776E+000                  6.9999998506779559E-001                  2.7997020236476466E-001                  3.4468833607579725E-003                  9.3805276451495376E-003                  3.4468833607860785E-003                  9.3805276451495462E-003                  1.7499999964001014E+000                  6.9992550591187408E-001                                        0                                        3 
                                     260                                      697                  1.6989646444026153E+006                  4.4753822275342063E+000                  2.5000000000000000E+000                  3.3696445919032705E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999954524998E-001                  8.5566616734778533E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999954524998E-001                  8.5566616734778533E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2273060549225585E+000                  5.9250762692291043E-004                 -3.2273060549225585E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2273060549225585E+000                  5.9250762692291043E-004                 -3.2273065369984679E+000                 -9.1819751778259597E+000                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7381114373725244E+000                  9.7918448107134937E-001                  5.3602252665512262E-001                  3.7639625826649254E+000                  0.0000000000000000E+000                  1.5259679935843756E+001                  3.3233542778967856E-001                  6.8013384106883885E+000                  6.2114845275806041E-001                  8.5000495819313138E-001                  1.2966430159334610E+000                  6.9999997576180406E-001                  2.7997020236480308E-001                  3.4468833606784428E-003                  9.3805276451495445E-003                  3.4468833607860785E-003                  9.3805276451495445E-003                  1.7499999942029421E+000                  6.9992550591187663E-001                                        0                                        3 
