                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                      50                                     1278                  4.5497190750010669E-001                 -1.1201189436663841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553603450233387E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553603450233387E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336450331995742E+000                  7.3511446206158280E-006                 -5.1336450331995742E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1336450331995742E+000                  7.3511446206158280E-006                 -5.1336450332208274E+000                 -1.5444010480413306E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481539474703308E+000                  1.1848263491115341E-001                  2.8558658337941301E-001                  3.8668944605443070E+000                  0.0000000000000000E+000                  1.4814105415129644E+001                  8.6257011946594409E-002                  6.5971033522771441E+000                  6.1227331036054966E-001                  8.5900475343228966E-001                  1.2724973475622745E+000                  7.1799999999999875E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046749E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1800000000000008E-001                  2.6797147940625982E-001                                        0                                        2 
                                      55                                     1278                  1.1321901128706655E+000                 -7.2421271342826010E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552724436605883E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552724436605883E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336445016257555E+000                  7.3511536183778929E-006                 -5.1336445016257555E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.1336445016257555E+000                  7.3511536183778929E-006                 -5.1336445016470078E+000                 -1.5444008816813128E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481539430650969E+000                  1.1848250735683036E-001                  2.8558652841271809E-001                  3.8668945704776969E+000                  0.0000000000000000E+000                  1.4814105634392986E+001                  8.6257182152710069E-002                  6.5971034013052572E+000                  6.1227331034122912E-001                  8.5900475343228910E-001                  1.2724973475622761E+000                  7.1799999999999708E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046749E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999999975E-001                  2.6797147940625982E-001                                        0                                        2 
                                      60                                     1278                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552626042485177E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552626042485177E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336431788822336E+000                  7.3511760080375213E-006                 -5.1336431788822345E+000                 -9.8999999999999986E+001                 -2.0373129692142662E+001                 -5.1336431788822336E+000                  7.3511760080375213E-006                 -5.1336431789034878E+000                 -1.5444004677143186E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481539321099481E+000                  1.1848218999140459E-001                  2.8558639164030353E-001                  3.8668948440225259E+000                  0.0000000000000000E+000                  1.4814106180000323E+001                  8.6257605685952726E-002                  6.5971035233069006E+000                  6.1227331029315124E-001                  8.5900475343228766E-001                  1.2724973475622814E+000                  7.1799999999999276E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046749E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999999942E-001                  2.6797147940625982E-001                                        0                                        2 
                                      65                                     1278                  7.0104823457635828E+000                  6.7599747047987935E-002                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552630105807148E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552630105807148E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336398874587532E+000                  7.3512317212137702E-006                 -5.1336398874587532E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1336398874587532E+000                  7.3512317212137702E-006                 -5.1336398874800064E+000                 -1.5443994376260603E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481539048506564E+000                  1.1848140028496401E-001                  2.8558605130566656E-001                  3.8668955246917998E+000                  0.0000000000000000E+000                  1.4814107537651259E+001                  8.6258659575104299E-002                  6.5971038268883522E+000                  6.1227331017351760E-001                  8.5900475343228389E-001                  1.2724973475622932E+000                  7.1799999999998165E-001                  2.6797147940625948E-001                  2.4128183525503068E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999999864E-001                  2.6797147940625982E-001                                        0                                        2 
                                      70                                     1278                  1.7444397846610435E+001                  4.6350597728611193E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552663466059264E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552663466059264E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336316973684237E+000                  7.3513703548415224E-006                 -5.1336316973684237E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1336316973684237E+000                  7.3513703548415224E-006                 -5.1336316973896778E+000                 -1.5443968744458315E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481538370210069E+000                  1.1847943524806596E-001                  2.8558520444651597E-001                  3.8668972184101009E+000                  0.0000000000000000E+000                  1.4814110915913767E+001                  8.6261281982781005E-002                  6.5971045822944809E+000                  6.1227330987583140E-001                  8.5900475343227478E-001                  1.2724973475623227E+000                  7.1799999999995434E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046732E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999999597E-001                  2.6797147940625982E-001                                        0                                        2 
                                      75                                     1278                  4.3407318465677669E+001                  8.5941220752423608E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552762684715083E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1552762684715083E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1336113180601366E+000                  7.3517153266616837E-006                 -5.1336113180601366E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1336113180601366E+000                  7.3517153266616837E-006                 -5.1336113180813934E+000                 -1.5443904965316564E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481536682402593E+000                  1.1847454566080774E-001                  2.8558309721438152E-001                  3.8669014328743700E+000                  0.0000000000000000E+000                  1.4814119322027571E+001                  8.6267807313609432E-002                  6.5971064619610091E+000                  6.1227330913510514E-001                  8.5900475343225224E-001                  1.2724973475623955E+000                  7.1799999999988651E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046732E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999999065E-001                  2.6797147940625982E-001                                        0                                        2 
                                      80                                     1278                  1.0801137310051504E+002                  1.2553184377623601E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553043250578625E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553043250578625E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1335606095155324E+000                  7.3525737684905391E-006                 -5.1335606095155324E+000                 -9.8999999999999986E+001                 -2.0227001656464424E+001                 -5.1335606095155324E+000                  7.3525737684905391E-006                 -5.1335606095367945E+000                 -1.5443746268910120E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481532482672705E+000                  1.1846237915590774E-001                  2.8557785390791035E-001                  3.8669119194873125E+000                  0.0000000000000000E+000                  1.4814140238569543E+001                  8.6284044039321037E-002                  6.5971111389998400E+000                  6.1227330729202567E-001                  8.5900475343219584E-001                  1.2724973475625785E+000                  7.1799999999971742E-001                  2.6797147940625959E-001                  2.4128183525503081E-003                  6.5663693516046749E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999997821E-001                  2.6797147940625982E-001                                        0                                        2 
                                      85                                     1278                  2.6876693432947360E+002                  1.6512246680004841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553910633660832E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1553910633660832E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1334344410374548E+000                  7.3547101018851022E-006                 -5.1334344410374548E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.1334344410374548E+000                  7.3547101018851022E-006                 -5.1334344410587294E+000                 -1.5443351422191427E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481522032872791E+000                  1.1843210720778931E-001                  2.8556480789383343E-001                  3.8669380115154661E+000                  0.0000000000000000E+000                  1.4814192282116599E+001                  8.6324443796605005E-002                  6.5971227758825108E+000                  6.1227330270638070E-001                  8.5900475343205540E-001                  1.2724973475630321E+000                  7.1799999999929687E-001                  2.6797147940625959E-001                  2.4128183525503081E-003                  6.5663693516046749E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999994391E-001                  2.6797147940625982E-001                                        0                                        2 
                                      90                                     1278                  6.6877821244671566E+002                  2.0471308982386081E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1557007436490156E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1557007436490156E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1331205592099582E+000                  7.3600275635855962E-006                 -5.1331205592099582E+000                 -9.8999999999999986E+001                 -2.0594978441759018E+001                 -5.1331205592099582E+000                  7.3600275635855962E-006                 -5.1331205592312665E+000                 -1.5442369169458976E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481496033334224E+000                  1.1835679459774370E-001                  2.8553235149652362E-001                  3.8670029243100856E+000                  0.0000000000000000E+000                  1.4814321761379398E+001                  8.6424956356305455E-002                  6.5971517254236138E+000                  6.1227329129909891E-001                  8.5900475343170635E-001                  1.2724973475641632E+000                  7.1799999999824926E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999986042E-001                  2.6797147940625982E-001                                        0                                        2 
                                      95                                     1278                  1.6641342760114112E+003                  2.4430371284767323E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1569441303111659E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1569441303111659E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1323399269826542E+000                  7.3732689049108468E-006                 -5.1323399269826542E+000                 -9.8999999999999986E+001                 -2.0771069700814699E+001                 -5.1323399269826542E+000                  7.3732689049108468E-006                 -5.1323399270040433E+000                 -1.5439926568636986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481431356005589E+000                  1.1816947726710327E-001                  2.8545162829693060E-001                  3.8671643707092720E+000                  0.0000000000000000E+000                  1.4814643812456620E+001                  8.6674971013005350E-002                  6.5972237192955356E+000                  6.1227326293440654E-001                  8.5900475343083660E-001                  1.2724973475669803E+000                  7.1799999999563968E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999965314E-001                  2.6797147940625982E-001                                        0                                        2 
                                     100                                     1278                  4.1408986761007136E+003                  2.8389433587148560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1621266897267757E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1621266897267757E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1303999690824371E+000                  7.4062783639368406E-006                 -5.1303999690824371E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.1303999690824371E+000                  7.4062783639368406E-006                 -5.1303999691040314E+000                 -1.5433858195473068E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6481270526115543E+000                  1.1770389253649859E-001                  2.8525100190963731E-001                  3.8675656234838582E+000                  0.0000000000000000E+000                  1.4815444343036917E+001                  8.7296512579386254E-002                  6.5974026034053956E+000                  6.1227319247966583E-001                  8.5900475342866522E-001                  1.2724973475740118E+000                  7.1799999998912578E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999913411E-001                  2.6797147940625982E-001                                        0                                        2 
                                     105                                     1278                  1.0303881068130926E+004                  3.2348495889529802E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1834202233768852E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999905215031E-001                  4.1834202233768852E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1255881166486708E+000                  7.4887939839964107E-006                 -5.1255881166486708E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1255881166486708E+000                  7.4887939839964107E-006                 -5.1255881166707784E+000                 -1.5418816970856012E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6480870973205932E+000                  1.1654856115535996E-001                  2.8475324680099018E-001                  3.8685611337011525E+000                  0.0000000000000000E+000                  1.4817431143027679E+001                  8.8839547406763086E-002                  6.5978461135806379E+000                  6.1227301794383748E-001                  8.5900475342322025E-001                  1.2724973475916459E+000                  7.1799999997279029E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999783271E-001                  2.6797147940625982E-001                                        0                                        2 
                                     110                                     1278                  2.5639353413867542E+004                  3.6307558191911045E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999907558779E-001                  4.2697415852881768E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999907558779E-001                  4.2697415852881768E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1137083695273855E+000                  7.6964708788360354E-006                 -5.1137083695273855E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1137083695273855E+000                  7.6964708788360354E-006                 -5.1137083695508139E+000                 -1.5381746199271735E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6479880510565339E+000                  1.1369313025205557E-001                  2.8352362387745644E-001                  3.8710203795482201E+000                  0.0000000000000000E+000                  1.4822342998399526E+001                  9.2657171714268044E-002                  6.5989397478198386E+000                  6.1227258843434440E-001                  8.5900475340940730E-001                  1.2724973476363788E+000                  7.1799999993135200E-001                  2.6797147940625959E-001                  2.4128183525503081E-003                  6.5663693516046732E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999999452535E-001                  2.6797147940625982E-001                                        0                                        2 
                                     115                                     1278                  6.3798915961210878E+004                  4.0266620494292287E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999907558779E-001                  4.5447447722330107E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999907558779E-001                  4.5447447722330107E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0847104173418511E+000                  8.2279109489258069E-006                 -5.0847104173418503E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.0847104173418511E+000                  8.2279109489258069E-006                 -5.0847104173688198E+000                 -1.5291630598608123E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6477438190685332E+000                  1.0670458354253656E-001                  2.8051781449869884E-001                  3.8770319983057351E+000                  0.0000000000000000E+000                  1.4834371838007710E+001                  1.0202384639612543E-001                  6.6016006564001390E+000                  6.1227154846851672E-001                  8.5900475337337490E-001                  1.2724973477530712E+000                  7.1799999982325358E-001                  2.6797147940625959E-001                  2.4128183525503081E-003                  6.5663693516046732E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999998585951E-001                  2.6797147940625982E-001                                        0                                        2 
                                     120                                     1278                  1.5875211863901626E+005                  4.4225682796673524E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999912246273E-001                  5.3896231836838622E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999912246273E-001                  5.3896231836838622E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0158094034928915E+000                  9.6425210696756177E-006                 -5.0158094034928915E+000                 -9.8999999999999986E+001                 -2.0470039705150718E+001                 -5.0158094034928915E+000                  9.6425210696756177E-006                 -5.0158094035303922E+000                 -1.5079553264783636E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6471493572324802E+000                  8.9994224604373438E-002                  2.7335155870172301E-001                  3.8913645098996872E+000                  0.0000000000000000E+000                  1.4863175996839983E+001                  1.2455641718759830E-001                  6.6078704312962158E+000                  6.1226912427235791E-001                  8.5900475327295367E-001                  1.2724973480782849E+000                  7.1799999952199034E-001                  2.6797147940625954E-001                  2.4128183525503081E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999996144670E-001                  2.6797147940625982E-001                                        0                                        3 
                                     125                                     1281                  3.9502607192625280E+005                  4.8184745099054762E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999919277516E-001                  7.7139238901256610E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999919277516E-001                  7.7139238901256610E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.8616829801979176E+000                  1.3750453438271562E-005                 -4.8616829801979176E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.8616829801979176E+000                  1.3750453438271562E-005                 -4.8616829802745958E+000                 -1.4614795946161282E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6457535227426874E+000                  5.2114260704009020E-002                  2.5720324573112718E-001                  3.9236611358408786E+000                  0.0000000000000000E+000                  1.4928834499272689E+001                  1.7647010875056840E-001                  6.6216172734872787E+000                  6.1226390888543003E-001                  8.5900475294926870E-001                  1.2724973491265374E+000                  7.1799999855093588E-001                  2.6797147940625954E-001                  2.4128183525503055E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999988064911E-001                  2.6797147940625982E-001                                        0                                        3 
                                     130                                     1287                  9.8295127536994929E+005                  5.2143807401436009E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999933340000E-001                  1.3571538760880553E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999933340000E-001                  1.3571538760880553E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5552776039089098E+000                  2.7843408305904841E-005                 -4.5552776039089098E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.5552776039089098E+000                  2.7843408305904841E-005                 -4.5552776042040826E+000                 -1.3722986058730166E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6428139596019959E+000                 -2.4599147464226007E-002                  2.2472566792839263E-001                  3.9886162914463479E+000                  0.0000000000000000E+000                  1.5065232844217022E+001                  2.8641531723999936E-001                  6.6480944756591782E+000                  6.1225394333143413E-001                  8.5900475157319223E-001                  1.2724973535829598E+000                  7.1799999442270634E-001                  2.6797147940625954E-001                  2.4128183525502834E-003                  6.5663693516046723E-003                  2.4128183525503068E-003                  6.5663693516046793E-003                  7.1799999951615467E-001                  2.6797147940625982E-001                                        0                                        4 
