                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                      50                                     1310                  4.5497190750010669E-001                 -1.1201189436663841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9941122989163491E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9941122989163491E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2065143561925629E+000                  6.2156370078257872E-006                 -5.2065143561925629E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2065143561925629E+000                  6.2156370078257872E-006                 -5.2065143562524332E+000                 -1.5067088039009706E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372882832631763E+000                  1.0257685042370795E-001                  2.9936501954999833E-001                  3.8393375882031364E+000                  0.0000000000000000E+000                  1.4761954999882240E+001                  4.6496770165204232E-002                  6.6016917607554486E+000                  6.3676329858062575E-001                  8.3500532100629443E-001                  1.3389885073860703E+000                  6.6999999999999915E-001                  2.9996807396223096E-001                  5.1703250411792318E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.7000000000000004E-001                  2.9996807396223085E-001                                        0                                        2 
                                      55                                     1310                  1.1321901128706655E+000                 -7.2421271342826010E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945950260585504E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945950260585504E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2065138273633247E+000                  6.2156445764519761E-006                 -5.2065138273633247E+000                 -9.8999999999999986E+001                 -2.0771069700814699E+001                 -5.2065138273633247E+000                  6.2156445764519761E-006                 -5.2065138274231950E+000                 -1.5067086367261092E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372882797738186E+000                  1.0257672685480362E-001                  2.9936496474426133E-001                  3.8393376978146105E+000                  0.0000000000000000E+000                  1.4761955217423679E+001                  4.6496937772815841E-002                  6.6016918106470523E+000                  6.3676329853758795E-001                  8.3500532100629421E-001                  1.3389885073860723E+000                  6.6999999999999760E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724266E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999999993E-001                  2.9996807396223085E-001                                        0                                        2 
                                      60                                     1310                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945739413256164E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945739413256164E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2065125114468929E+000                  6.2156634099429867E-006                 -5.2065125114468929E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2065125114468929E+000                  6.2156634099429867E-006                 -5.2065125115067641E+000                 -1.5067082207363525E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372882710885746E+000                  1.0257641935441121E-001                  2.9936482836455325E-001                  3.8393379705740265E+000                  0.0000000000000000E+000                  1.4761955758739825E+001                  4.6497354836184931E-002                  6.6016919347947463E+000                  6.3676329843049528E-001                  8.3500532100629310E-001                  1.3389885073860770E+000                  6.6999999999999393E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724270E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999999993E-001                  2.9996807396223085E-001                                        0                                        2 
                                      65                                     1310                  7.0104823457635828E+000                  6.7599747047987935E-002                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945669068822581E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945669068822581E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2065092370140063E+000                  6.2157102741106338E-006                 -5.2065092370140063E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2065092370140063E+000                  6.2157102741106338E-006                 -5.2065092370738784E+000                 -1.5067071856156266E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372882494770975E+000                  1.0257565419363716E-001                  2.9936448900712093E-001                  3.8393386492888912E+000                  0.0000000000000000E+000                  1.4761957105713602E+001                  4.6498392626708407E-002                  6.6016922437165109E+000                  6.3676329816401234E-001                  8.3500532100628988E-001                  1.3389885073860877E+000                  6.6999999999998461E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999999915E-001                  2.9996807396223085E-001                                        0                                        2 
                                      70                                     1310                  1.7444397846610435E+001                  4.6350597728611193E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945740604956549E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945740604956549E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2065010892002324E+000                  6.2158268883596578E-006                 -5.2065010892002324E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2065010892002324E+000                  6.2158268883596578E-006                 -5.2065010892601062E+000                 -1.5067046099129335E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372881957010303E+000                  1.0257375023401451E-001                  2.9936364457944270E-001                  3.8393403381442477E+000                  0.0000000000000000E+000                  1.4761960457408353E+001                  4.6500974976465284E-002                  6.6016930124108377E+000                  6.3676329750091976E-001                  8.3500532100628233E-001                  1.3389885073861156E+000                  6.6999999999996152E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999999738E-001                  2.9996807396223085E-001                                        0                                        2 
                                      75                                     1310                  4.3407318465677669E+001                  8.5941220752423608E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945975869694604E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9945975869694604E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2064808150788497E+000                  6.2161170678936416E-006                 -5.2064808150788506E+000                 -9.8999999999999986E+001                 -2.0470039705150718E+001                 -5.2064808150788497E+000                  6.2161170678936416E-006                 -5.2064808151387307E+000                 -1.5066982008372158E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372880618895955E+000                  1.0256901262254522E-001                  2.9936154339657761E-001                  3.8393445405099778E+000                  0.0000000000000000E+000                  1.4761968797414569E+001                  4.6507400633235163E-002                  6.6016949251413406E+000                  6.3676329585096092E-001                  8.3500532100626290E-001                  1.3389885073861847E+000                  6.6999999999990367E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999999260E-001                  2.9996807396223085E-001                                        0                                        2 
                                      80                                     1310                  1.0801137310051504E+002                  1.2553184377623601E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9946586801512968E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9946586801512968E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2064303682053534E+000                  6.2168391629185597E-006                 -5.2064303682053525E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2064303682053534E+000                  6.2168391629185597E-006                 -5.2064303682652477E+000                 -1.5066822536458115E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372877289281926E+000                  1.0255722425655019E-001                  2.9935631513638600E-001                  3.8393549970303611E+000                  0.0000000000000000E+000                  1.4761989549468128E+001                  4.6523389355321076E-002                  6.6016996844452311E+000                  6.3676329174552360E-001                  8.3500532100621494E-001                  1.3389885073863561E+000                  6.6999999999976012E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999998061E-001                  2.9996807396223085E-001                                        0                                        2 
                                      85                                     1310                  2.6876693432947360E+002                  1.6512246680004841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9948196603167124E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9948196603167124E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2063048504277560E+000                  6.2186361846206058E-006                 -5.2063048504277560E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2063048504277560E+000                  6.2186361846206058E-006                 -5.2063048504876885E+000                 -1.5066425759331532E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372869004404920E+000                  1.0252789307973402E-001                  2.9934330652338109E-001                  3.8393810142563707E+000                  0.0000000000000000E+000                  1.4762041183768943E+001                  4.6563172108443379E-002                  6.6017115259766337E+000                  6.3676328153106010E-001                  8.3500532100609604E-001                  1.3389885073867833E+000                  6.6999999999940285E-001                  2.9996807396223096E-001                  5.1703250411792327E-003                  1.4070791467724265E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999995297E-001                  2.9996807396223085E-001                                        0                                        2 
                                      90                                     1310                  6.6877821244671566E+002                  2.0471308982386081E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9952706498490141E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9952706498490141E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2059925851630551E+000                  6.2231090997497172E-006                 -5.2059925851630551E+000                 -9.8999999999999986E+001                 -2.0470039705150718E+001                 -5.2059925851630551E+000                  6.2231090997497172E-006                 -5.2059925852230808E+000                 -1.5065438698815230E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372848390641552E+000                  1.0245492043314575E-001                  2.9931094295275940E-001                  3.8394457413976140E+000                  0.0000000000000000E+000                  1.4762169645036458E+001                  4.6662150039442435E-002                  6.6017409844241355E+000                  6.3676325612151763E-001                  8.3500532100579938E-001                  1.3389885073878465E+000                  6.6999999999851323E-001                  2.9996807396223096E-001                  5.1703250411792318E-003                  1.4070791467724260E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999988213E-001                  2.9996807396223085E-001                                        0                                        2 
                                      95                                     1310                  1.6641342760114112E+003                  2.4430371284767323E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9966847097760013E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  2.9966847097760013E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2052159596777079E+000                  6.2342475074963173E-006                 -5.2052159596777088E+000                 -9.8999999999999986E+001                 -2.1072099696478681E+001                 -5.2052159596777079E+000                  6.2342475074963173E-006                 -5.2052159597379664E+000                 -1.5062984107871371E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372797107217396E+000                  1.0227341971723827E-001                  2.9923044927963732E-001                  3.8396067287438584E+000                  0.0000000000000000E+000                  1.4762489165212465E+001                  4.6908350279742404E-002                  6.6018142426434689E+000                  6.3676319293973882E-001                  8.3500532100506053E-001                  1.3389885073904957E+000                  6.6999999999629678E-001                  2.9996807396223096E-001                  5.1703250411792318E-003                  1.4070791467724260E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999970705E-001                  2.9996807396223085E-001                                        0                                        2 
                                     100                                     1310                  4.1408986761007136E+003                  2.8389433587148560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  3.0017784652134769E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  3.0017784652134769E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2032858761391063E+000                  6.2620152922966508E-006                 -5.2032858761391063E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.2032858761391063E+000                  6.2620152922966508E-006                 -5.2032858761999456E+000                 -1.5056885724778558E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372669559754796E+000                  1.0182227263967672E-001                  2.9903038523337649E-001                  3.8400068568363799E+000                  0.0000000000000000E+000                  1.4763283412355577E+001                  4.7520426885040740E-002                  6.6019962609473843E+000                  6.3676303600372530E-001                  8.3500532100321634E-001                  1.3389885073971082E+000                  6.6999999999076432E-001                  2.9996807396223085E-001                  5.1703250411792310E-003                  1.4070791467724256E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999926796E-001                  2.9996807396223085E-001                                        0                                        2 
                                     105                                     1310                  1.0303881068130926E+004                  3.2348495889529802E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652505E-001                  3.0219871955507672E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652505E-001                  3.0219871955507672E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1984980166176609E+000                  6.3314325321032007E-006                 -5.1984980166176600E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1984980166176609E+000                  6.3314325321032007E-006                 -5.1984980166799639E+000                 -1.5041768597298320E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6372352552568334E+000                  1.0070265278191158E-001                  2.9853397674178644E-001                  3.8409996738195602E+000                  0.0000000000000000E+000                  1.4765254668216365E+001                  4.9040074423799838E-002                  6.6024474987435928E+000                  6.3676264723053810E-001                  8.3500532099859137E-001                  1.3389885074136922E+000                  6.6999999997688964E-001                  2.9996807396223085E-001                  5.1703250411792310E-003                  1.4070791467724254E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999816695E-001                  2.9996807396223085E-001                                        0                                        2 
                                     110                                     1312                  2.5639353413867542E+004                  3.6307558191911045E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999928652517E-001                  3.1043222863129605E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928652517E-001                  3.1043222863129605E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1866746161974220E+000                  6.5061696555717347E-006                 -5.1866746161974220E+000                 -9.8999999999999986E+001                 -2.0594978441759018E+001                 -5.1866746161974220E+000                  6.5061696555717347E-006                 -5.1866746162634847E+000                 -1.5004500740084232E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6371565595830182E+000                  9.7934720936851960E-002                  2.9730740216688650E-001                  3.8434528229693599E+000                  0.0000000000000000E+000                  1.4770128452055182E+001                  5.2800514263036849E-002                  6.6035599715582531E+000                  6.3676169046356978E-001                  8.3500532098685898E-001                  1.3389885074557637E+000                  6.6999999994169146E-001                  2.9996807396223096E-001                  5.1703250411792318E-003                  1.4070791467724256E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999999537130E-001                  2.9996807396223085E-001                                        0                                        2 
                                     115                                     1312                  6.3798915961210878E+004                  4.0266620494292287E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930996264E-001                  3.3155832759397562E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999930996264E-001                  3.3155832759397562E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1577982722113953E+000                  6.9534722817586418E-006                 -5.1577982722113944E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.1577982722113953E+000                  6.9534722817586418E-006                 -5.1577982722875548E+000                 -1.4913854355089894E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6369621599915680E+000                  9.1157240642486329E-002                  2.9430746120260426E-001                  3.8494527048979243E+000                  0.0000000000000000E+000                  1.4782066624708085E+001                  6.2030692469365510E-002                  6.6062660963000006E+000                  6.3675937280266659E-001                  8.3500532095624713E-001                  1.3389885075655292E+000                  6.6999999984985714E-001                  2.9996807396223085E-001                  5.1703250411792310E-003                  1.4070791467724251E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999998804693E-001                  2.9996807396223085E-001                                        0                                        2 
                                     120                                     1312                  1.5875211863901626E+005                  4.4225682796673524E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999935215012E-001                  4.1029543617215308E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999935215012E-001                  4.1029543617215308E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0890959216963205E+000                  8.1452436189278255E-006                 -5.0890959216963205E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.0890959216963205E+000                  8.1452436189278255E-006                 -5.0890959218026612E+000                 -1.4700180440518935E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6364861202645282E+000                  7.4930526044937523E-002                  2.8714618335790998E-001                  3.8637752605873130E+000                  0.0000000000000000E+000                  1.4810665625401167E+001                  8.4252794212423140E-002                  6.6126400243869261E+000                  6.3675396320264277E-001                  8.3500532087090606E-001                  1.3389885078715447E+000                  6.6999999959383327E-001                  2.9996807396223096E-001                  5.1703250411792318E-003                  1.4070791467724254E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999996742299E-001                  2.9996807396223085E-001                                        0                                        3 
                                     125                                     1309                  3.9502607192625280E+005                  4.8184745099054762E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999944590012E-001                  6.2431429541216603E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999944590012E-001                  6.2431429541216603E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9350166683300136E+000                  1.1614040380096750E-005                 -4.9350166683300136E+000                 -9.8999999999999986E+001                 -2.0470039705150718E+001                 -4.9350166683300136E+000                  1.1614040380096750E-005                 -4.9350166685498147E+000                 -1.4230770927066192E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6353538443198636E+000                  3.8039348108506892E-002                  2.7096514627902324E-001                  3.8961373347450867E+000                  0.0000000000000000E+000                  1.4875917711915728E+001                  1.3554332197169688E-001                  6.6266026230744455E+000                  6.3674229741966659E-001                  8.3500532059563048E-001                  1.3389885088586213E+000                  6.6999999876800742E-001                  2.9996807396223096E-001                  5.1703250411792266E-003                  1.4070791467724254E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999989918102E-001                  2.9996807396223085E-001                                        0                                        3 
                                     130                                     1316                  9.8295127536994929E+005                  5.2143807401436009E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999959590025E-001                  1.1750651686115537E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999959590025E-001                  1.1750651686115537E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.6275879619547169E+000                  2.3572847034328928E-005                 -4.6275879619547169E+000                 -9.8999999999999986E+001                 -2.0169009709486737E+001                 -4.6275879619547169E+000                  2.3572847034328928E-005                 -4.6275879628185494E+000                 -1.3328942543920315E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6328813457116618E+000                 -3.7270477957912065E-002                  2.3825523046221786E-001                  3.9615571663786975E+000                  0.0000000000000000E+000                  1.5011648632859391E+001                  2.4445340531112600E-001                  6.6534519179069909E+000                  6.3672004698644291E-001                  8.3500531942399048E-001                  1.3389885130598653E+000                  6.6999999525308740E-001                  2.9996807396223096E-001                  5.1703250411791702E-003                  1.4070791467724251E-002                  5.1703250411792344E-003                  1.4070791467724263E-002                  6.6999999959086709E-001                  2.9996807396223085E-001                                        0                                        4 
