                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                    2000                                     1182                  1.8243577928058889E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.8708643177438962E+000                  4.1996964866863540E-001                  7.8128823188805541E-008                  4.6908240602718931E-001                  4.5669124543741796E-001                  4.1996964866863540E-001                  7.8128823188805541E-008                  4.6908240602718931E-001                  4.5669124543741796E-001                  4.7369009711811554E+000                  5.4563343032537268E+004                  4.7369009711811554E+000                 -2.7577287982019783E+001                 -1.0837079843903322E+001                  4.7369009711811554E+000                  5.4563343032537268E+004                  1.6132712121243693E+000                  4.7365741441600804E+000                 -2.7577287982019783E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0488024106109324E+034                  1.7109744523359930E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5410321165039305E+000                  4.7365227119847813E+000                  8.0885028384902602E-001                  4.1425863543389996E+000                  0.0000000000000000E+000                  1.6379445008412038E+001                  6.3820521411325548E-001                  7.5555543080240701E+000                  6.5745556813000727E-001                  8.0943888152560539E-001                  1.4053303727197062E+000                  6.1887774747405244E-001                  3.6737924285726331E-001                  1.0075601356656475E-004                  1.4273644183972344E-003                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.4148522592735581E+001                  6.5586389435907151E+000                                        4                                        5 
                                    2200                                     1192                  2.0243577928058889E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.7767698192583836E+000                  4.1700211832626727E-001                  7.8128822800227482E-008                  4.7118862945315587E-001                  4.5651849407727552E-001                  4.1700211832626727E-001                  7.8128822800227482E-008                  4.7118862945315587E-001                  4.5651849407727552E-001                  4.7437439560722297E+000                  5.5429882256753786E+004                  4.7437439560722297E+000                 -2.7503080886180918E+001                 -1.1138109839567303E+001                  4.7437439560722297E+000                  5.5429882256753786E+004                  1.5950627183290456E+000                  4.7434354545472379E+000                 -2.7503080886180918E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0488216816209447E+034                  1.7067258396023217E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5399291072521875E+000                  4.7433730353336960E+000                  8.1448146402697075E-001                  4.1313239939831101E+000                  0.0000000000000000E+000                  1.6376069704158432E+001                  6.3731924716740185E-001                  7.5562171622975329E+000                  6.6422010389442288E-001                  8.0324036908601426E-001                  1.4239239985825114E+000                  6.0648072392536179E-001                  3.7980022860184259E-001                  1.0304086271133980E-004                  1.2387452486161135E-003                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.4037657251742878E+001                  6.6696955576982537E+000                                        4                                        5 
                                    2400                                     1192                  2.2243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.6876844559686965E+000                  4.1104205408204247E-001                  7.8128822911249785E-008                  4.7329485287912243E-001                  4.5629272215876587E-001                  4.1104205408204247E-001                  7.8128822911249785E-008                  4.7329485287912243E-001                  4.5629272215876587E-001                  4.7507054021308246E+000                  5.6325544938690575E+004                  4.7507054021308246E+000                 -2.7422869373307432E+001                 -1.0660988584847640E+001                  4.7507054021308246E+000                  5.6325544938690575E+004                  1.5764310076888093E+000                  4.7504145613317768E+000                 -2.7422869373307432E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0486750297334138E+034                  1.7016518822542642E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5388012720391213E+000                  4.7503392273426792E+000                  8.2022023045759318E-001                  4.1198464611218659E+000                  0.0000000000000000E+000                  1.6373025147569670E+001                  6.3675344420873992E-001                  7.5569936039975918E+000                  6.7128954265674634E-001                  7.9689635889471566E-001                  1.4434726014445844E+000                  5.9379270481272417E-001                  3.9250881929303183E-001                  1.0507477866332023E-004                  1.0769149871625602E-003                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3925052176144829E+001                  6.7824630759545963E+000                                        4                                        5 
                                    2600                                     1192                  2.4243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.5984012327853652E+000                  4.0804556236475115E-001                  7.8128834346546938E-008                  4.7329485287912243E-001                  4.5412020580083895E-001                  4.0804556236475115E-001                  7.8128834346546938E-008                  4.7329485287912243E-001                  4.5412020580083895E-001                  4.7577551095134094E+000                  5.7247313312834820E+004                  4.7577551095134094E+000                 -2.7336358186844691E+001                 -9.8999999999999986E+001                  4.7577551095134094E+000                  5.7247313312834820E+004                  1.5581836159960285E+000                  4.7574807310625244E+000                 -2.7336358186844691E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0481087723523204E+034                  1.6948858658704478E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5376090816096220E+000                  4.7573926382089802E+000                  8.2613131674974227E-001                  4.1080242885375675E+000                  0.0000000000000000E+000                  1.6370220899070009E+001                  6.3649176797645990E-001                  7.5578783450478682E+000                  6.7880729556614761E-001                  7.9029535403166074E-001                  1.4643930097971356E+000                  5.8059069629560944E-001                  4.0572882218486778E-001                  1.0692625535562015E-004                  9.3545764086121056E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3810632611164115E+001                  6.8970198455779510E+000                                        4                                        5 
                                    2800                                     1164                  2.6243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.5030422719711272E+000                  4.0354473409610969E-001                  7.8128842950775379E-008                  4.6202259277693059E-001                  4.3433673270238554E-001                  4.0354473409610969E-001                  7.8128842950775379E-008                  4.6202259277693059E-001                  4.3433673270238554E-001                  4.7650696860006114E+000                  5.8219662835170566E+004                  4.7650696860006114E+000                 -2.7245855263109284E+001                 -9.8999999999999986E+001                  4.7650696860006114E+000                  5.8219662835170566E+004                  1.5387545054445708E+000                  4.7648116988250200E+000                 -2.7245855263109284E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0475721212165150E+034                  1.6888329725366010E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5364098309471501E+000                  4.7647071678835120E+000                  8.3218708291195198E-001                  4.0959127562131483E+000                  0.0000000000000000E+000                  1.6367778753689311E+001                  6.3654028491372683E-001                  7.5588548949805414E+000                  6.8651437726317321E-001                  7.8367847678843261E-001                  1.4859828956086416E+000                  5.6735694294863659E-001                  4.1897769839916083E-001                  1.0856635236808624E-004                  8.1668884592718722E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3694321475037402E+001                  7.0134484717094630E+000                                        4                                        5 
                                    3000                                     1237                  2.8243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.4291463796509412E+000                  3.9901971384040058E-001                  7.8128850278247342E-008                  4.6202259277693059E-001                  4.3320902933292926E-001                  3.9901971384040058E-001                  7.8128850278247342E-008                  4.6202259277693059E-001                  4.3320902933292926E-001                  4.7723778090206368E+000                  5.9207647968585705E+004                  4.7723778090206368E+000                 -2.7149162769013159E+001                 -9.8999999999999986E+001                  4.7723778090206368E+000                  5.9207647968585705E+004                  1.5194446020057268E+000                  4.7721351634200957E+000                 -2.7149162769013159E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0463912822723370E+034                  1.6802720038761890E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5350936134086304E+000                  4.7720162025477553E+000                  8.3847403532111286E-001                  4.0833388513948261E+000                  0.0000000000000000E+000                  1.6365439870480060E+001                  6.3682689499200018E-001                  7.5599307670953113E+000                  6.9483435732082044E-001                  7.7670041156001235E-001                  1.5094532859773955E+000                  5.5340081356625892E-001                  4.3294727126739097E-001                  1.1009822838273998E-004                  7.1120924757133808E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3576056079008826E+001                  7.1318125912871109E+000                                        4                                        5 
                                    3200                                     1226                  3.0243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.3144921026489946E+000                  3.9448275393174226E-001                  7.8128855163228650E-008                  4.6344278841117859E-001                  4.3305878171213674E-001                  3.9448275393174226E-001                  7.8128855163228650E-008                  4.6344278841117859E-001                  4.3305878171213674E-001                  4.7798740169197957E+000                  6.0238481686519539E+004                  4.7798740169197957E+000                 -2.7048887153320351E+001                 -1.0660988584847640E+001                  4.7798740169197957E+000                  6.0238481686519539E+004                  1.4985310882272793E+000                  4.7796467401668812E+000                 -2.7048887153320351E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0451201377670910E+034                  1.6697858963881665E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5337265362218035E+000                  4.7795094743472273E+000                  8.4495482559450319E-001                  4.0703772708480459E+000                  0.0000000000000000E+000                  1.6363343007937843E+001                  6.3734937118467505E-001                  7.5610873628051092E+000                  7.0345417389411424E-001                  7.6964518449581953E-001                  1.5339504874905050E+000                  5.3929036044511758E-001                  4.4706910843513981E-001                  1.1148537410791950E-004                  6.2201057619530869E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3455769527906979E+001                  7.2521834477533611E+000                                        4                                        5 
                                    3400                                     1218                  3.2243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.2392470040176580E+000                  3.8992224077731963E-001                  7.8128859715143051E-008                  4.6344278841117664E-001                  4.3272421128045996E-001                  3.8992224077731963E-001                  7.8128859715143051E-008                  4.6344278841117664E-001                  4.3272421128045996E-001                  4.7874617304554254E+000                  6.1300177273839057E+004                  4.7874617304554254E+000                 -2.6942730767617828E+001                 -9.8999999999999986E+001                  4.7874617304554254E+000                  6.1300177273839057E+004                  1.4775190917872814E+000                  4.7872489419998221E+000                 -2.6942730767617828E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0432938405129235E+034                  1.6470854774311746E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5322393064995401E+000                  4.7870961509179084E+000                  8.5172262332437143E-001                  4.0568416753883092E+000                  0.0000000000000000E+000                  1.6361398304341638E+001                  6.3815804962287137E-001                  7.5623429594753233E+000                  7.1270997116902612E-001                  7.6225961591559377E-001                  1.5604624531760722E+000                  5.2451922422066455E-001                  4.6185023684806176E-001                  1.1278842348783052E-004                  5.4383293158025527E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3333390721086280E+001                  7.3746327569644086E+000                                        4                                        5 
                                    3600                                     1226                  3.4243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.1242351930443188E+000                  3.8535011953626064E-001                  7.8128867597726526E-008                  4.6344278841117847E-001                  4.3083777804843959E-001                  3.8535011953626064E-001                  7.8128867597726526E-008                  4.6344278841117847E-001                  4.3083777804843959E-001                  4.7952565119288408E+000                  6.2410334738298545E+004                  4.7952565119288408E+000                 -2.6833567488239442E+001                 -9.8999999999999986E+001                  4.7952565119288408E+000                  6.2410334738298545E+004                  1.4550603669851816E+000                  4.7950580453443044E+000                 -2.6833567488239442E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0418257869409336E+034                  1.6388813093381385E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5306879511679385E+000                  4.7948858168498196E+000                  8.5872016695352993E-001                  4.0428465881299918E+000                  0.0000000000000000E+000                  1.6359677846458951E+001                  6.3918588111065888E-001                  7.5636720211112776E+000                  7.2228565035589742E-001                  7.5481818022056923E-001                  1.5881193094105699E+000                  5.0963635369136651E-001                  4.7674149957327155E-001                  1.1398303318597340E-004                  4.7830883525381196E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3208833860887916E+001                  7.4992496666938919E+000                                        4                                        5 
                                    3800                                     1217                  3.6243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  8.0275216036272656E+000                  3.8075513334879352E-001                  7.8128877145644537E-008                  4.5690743029823966E-001                  4.1821375400201538E-001                  3.8075513334879352E-001                  7.8128877145644537E-008                  4.5690743029823966E-001                  4.1821375400201538E-001                  4.8032274395294472E+000                  6.3566374108117278E+004                  4.8032274395294463E+000                 -2.6718887689830243E+001                 -1.0660988584847640E+001                  4.8032274395294472E+000                  6.3566374108117278E+004                  1.4318260306186830E+000                  4.8030427359759429E+000                 -2.6718887689830243E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0398458553401035E+034                  1.6295791098745591E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5290156522265992E+000                  4.8028521608628170E+000                  8.6604793684270587E-001                  4.0281910483516405E+000                  0.0000000000000000E+000                  1.6358166133384032E+001                  6.4055065828109137E-001                  7.5650987812669888E+000                  7.3250726882992656E-001                  7.4708960085346143E-001                  1.6179015881940420E+000                  4.9417919576132374E-001                  4.9220594328231804E-001                  1.1511941497461205E-004                  4.2155707908671724E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.3082008629363100E+001                  7.6261249674317702E+000                                        4                                        5 
                                    4000                                     1236                  3.8243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.9236859730519260E+000                  3.7460609439069131E-001                  7.8128877978311806E-008                  4.5690743029824132E-001                  4.1808519555698787E-001                  3.7460609439069131E-001                  7.8128877978311806E-008                  4.5690743029824132E-001                  4.1808519555698787E-001                  4.8113333097325075E+000                  6.4763947153189016E+004                  4.8113333097325075E+000                 -2.6599008593734098E+001                 -9.8999999999999986E+001                  4.8113333097325075E+000                  6.4763947153189016E+004                  1.4070520427662885E+000                  4.8111620762622600E+000                 -2.6599008593734098E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0374376238075727E+034                  1.6130934783713560E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5271916823993577E+000                  4.8109529559770268E+000                  8.7374627405429495E-001                  4.0127943739284619E+000                  0.0000000000000000E+000                  1.6356806738639001E+001                  6.4218195799201905E-001                  7.5666217246644933E+000                  7.4340061930749379E-001                  7.3908719379701526E-001                  1.6499403352698332E+000                  4.7817438238661192E-001                  5.0821702722240070E-001                  1.1620396421690128E-004                  3.7285633809973551E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2952824956326280E+001                  7.7553503855135499E+000                                        4                                        5 
                                    4200                                     1214                  4.0243577928058892E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.8000428922767293E+000                  3.6997773288758251E-001                  7.8128878699956772E-008                  4.5962601264414754E-001                  4.1795877674337450E-001                  3.6997773288758251E-001                  7.8128878699956772E-008                  4.5962601264414754E-001                  4.1795877674337450E-001                  4.8195460077630035E+000                  6.6000314917473937E+004                  4.8195460077630035E+000                 -2.6473199976119336E+001                 -9.8999999999999986E+001                  4.8195460077630035E+000                  6.6000314917473937E+004                  1.3807554060100338E+000                  4.8193878564569417E+000                 -2.6473199976119336E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0345076551760577E+034                  1.5960143917001523E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5252007603295956E+000                  4.8191583670109868E+000                  8.8183082371079824E-001                  3.9966252746154556E+000                  0.0000000000000000E+000                  1.6355604858263547E+001                  6.4412314191139686E-001                  7.5682506274326666E+000                  7.5509859953960856E-001                  7.3075091080100718E-001                  1.6846944443829264E+000                  4.6150181708030674E-001                  5.2489499802753925E-001                  1.1725482143556096E-004                  3.3102994746051422E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2821196784624776E+001                  7.8870128258596592E+000                                        4                                        5 
                                    4400                                     1243                  4.2243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.6894341824139270E+000                  3.6533130360846383E-001                  7.8128879976713250E-008                  4.5486087689936605E-001                  4.1252198135389184E-001                  3.6533130360846383E-001                  7.8128879976713250E-008                  4.5486087689936605E-001                  4.1252198135389184E-001                  4.8279472940642192E+000                  6.7289498885891109E+004                  4.8279472940642192E+000                 -2.6341281755035247E+001                 -9.8999999999999986E+001                  4.8279472940642192E+000                  6.7289498885891109E+004                  1.3533682468351800E+000                  4.8278016549323199E+000                 -2.6341281755035247E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0309595386795811E+034                  1.5889007669395781E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5230446701796838E+000                  4.8275528385252491E+000                  8.9034023976775345E-001                  3.9796064425015452E+000                  0.0000000000000000E+000                  1.6354639473559239E+001                  6.4645166196308079E-001                  7.5699914601988558E+000                  7.6762593515886113E-001                  7.2210544168652757E-001                  1.7223194050013610E+000                  4.4421087947334165E-001                  5.4219054734069894E-001                  1.1827778406111584E-004                  2.9551517593071324E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2687028993938940E+001                  8.0212087875008642E+000                                        4                                        5 
                                    4600                                     1233                  4.4243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.5867330619143694E+000                  3.5911019472200922E-001                  7.8128875147243093E-008                  4.5690743029824848E-001                  4.1232985332203143E-001                  3.5911019472200922E-001                  7.8128875147243093E-008                  4.5690743029824848E-001                  4.1232985332203143E-001                  4.8366263049189815E+000                  6.8647749613903812E+004                  4.8366263049189815E+000                 -2.6206468347542614E+001                 -9.8999999999999986E+001                  4.8366263049189815E+000                  6.8647749613903812E+004                  1.3240084037487878E+000                  4.8364928811758787E+000                 -2.6206468347542614E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0282522611769253E+034                  1.5766502910263203E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5207461959366864E+000                  4.8362242186804085E+000                  8.9927287833132674E-001                  3.9617411653743986E+000                  0.0000000000000000E+000                  1.6353913636852443E+001                  6.4901050582193831E-001                  7.5718100868967317E+000                  7.8060882204153859E-001                  7.1343847536617777E-001                  1.7617640675689865E+000                  4.2687694738248322E-001                  5.5952825944804341E-001                  1.1925843355765216E-004                  2.6659577288877642E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2550203063411317E+001                  8.1580584482266048E+000                                        4                                        5 
                                    4800                                     1273                  4.6243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.4663542549307911E+000                  3.5285825228276640E-001                  7.8128877090133386E-008                  4.5962601264415942E-001                  4.1191248891514548E-001                  3.5285825228276640E-001                  7.8128877090133386E-008                  4.5962601264415942E-001                  4.1191248891514548E-001                  4.8453769112262819E+000                  7.0044963163131019E+004                  4.8453769112262819E+000                 -2.6061975589499905E+001                 -9.8999999999999986E+001                  4.8453769112262819E+000                  7.0044963163131019E+004                  1.2919496247033164E+000                  4.8452554555682781E+000                 -2.6061975589499905E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0251488054631046E+034                  1.5666850237978210E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5181783511906941E+000                  4.8449654473058557E+000                  9.0877918213603703E-001                  3.9427285577649780E+000                  0.0000000000000000E+000                  1.6353401069657647E+001                  6.5208376239990207E-001                  7.5737879231522145E+000                  7.9496697320989607E-001                  7.0418315240812435E-001                  1.8059318850634483E+000                  4.0836630197992052E-001                  5.7804223122288867E-001                  1.2026042054373341E-004                  2.4133310234300662E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2410611500016381E+001                  8.2976687291600442E+000                                        4                                        5 
                                    5000                                     1248                  4.8243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.6001827793228953E+000                  3.5911019472201344E-001                  7.8128879366090587E-008                  4.7782472706145629E-001                  4.0989542354929331E-001                  3.5911019472201344E-001                  7.8128879366090587E-008                  4.7782472706145629E-001                  4.0989542354929331E-001                  4.8568671207404588E+000                  7.1922888489221252E+004                  4.8568671207404588E+000                 -2.5988142695268692E+001                 -9.8999999999999986E+001                  4.8568671207404588E+000                  7.1922888489221252E+004                  1.2861848593513117E+000                  4.8567503966736130E+000                 -2.5988142695268692E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0303672676487172E+034                  1.5731201305859667E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5174931794365012E+000                  4.8564542057785731E+000                  9.1589390488078060E-001                  3.9284991122754911E+000                  0.0000000000000000E+000                  1.6354289641092986E+001                  6.5273126389099223E-001                  7.5749834604272710E+000                  7.9875093431314381E-001                  7.0180022566157663E-001                  1.8176712461049673E+000                  4.0360044863627204E-001                  5.8280064862011915E-001                  1.1999469852080883E-004                  3.0046040693371910E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2267426309060811E+001                  8.4408907076105493E+000                                        4                                        5 
                                    5200                                     1245                  5.0243577928058887E+006                  3.0000000000000000E+000                  2.1000000000000000E+001                  3.4620725205094587E+001                 -9.8999999999999986E+001                  7.4706922198732730E+000                  3.5285825228276868E-001                  7.8128879366090587E-008                  4.8025994749106060E-001                  4.0989542348444197E-001                  3.5285825228276868E-001                  7.8128879366090587E-008                  4.8025994749106060E-001                  4.0989542348444197E-001                  4.8659757981716609E+000                  7.3447293721282782E+004                  4.8659757981716609E+000                 -2.5836060110687146E+001                 -9.8999999999999986E+001                  4.8659757981716609E+000                  7.3447293721282782E+004                  1.2490714211039855E+000                  4.8658708602636365E+000                 -2.5836060110687146E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0267425588930807E+034                  1.5581768062638397E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5145128457225763E+000                  4.8655530596232790E+000                  9.2640399923098471E-001                  3.9074789235750829E+000                  0.0000000000000000E+000                  1.6353936224769953E+001                  6.5616009725193281E-001                  7.5771104991233695E+000                  8.1449482039894072E-001                  6.9211984899910139E-001                  1.8669428254328986E+000                  3.8423969575209749E-001                  6.0216586693194474E-001                  1.2115887135703437E-004                  2.6629979479746645E-004                  2.4128183525503077E-003                  6.5663693516046819E-003                  1.2121109424542496E+001                  8.5872342564793609E+000                                        4                                        5 
